3c156edb97e5ec9d141351d33a height=766064 version=0x251f2000 log2_work=93.880167 tx=785818128 date='2022-12-05T23:28:49Z' progress=0.980601 cache=564.5MiB(4201062txo)
2023-02-05T11:24:49Z UpdateTip: new best=00000000000000000006225f2a80c63fc5111462d166ccf61d8fe7157683ef17 height=766095 version=0x2ec24000 log2_work=93.880542 tx=785857277 date='2022-12-06T04:06:22Z' progress=0.980661 cache=569.6MiB(4241662txo)
2023-02-05T11:24:49Z UpdateTip: new best=000000000000000000003304ec8bf3c94e402799ab47624305b8ead133802ff2 height=766096 version=0x20e00000 log2_work=93.880554 tx=785859011 date='2022-12-06T04:25:27Z' progress=0.980665 cache=570.5MiB(4248793txo)
2023-02-05T11:24:49Z UpdateTip: new best=000000000000000000059c3f88e514426a80b9a6971789adf95e865856a67a67 height=766097 version=0x2cd7e000 log2_work=93.880565 tx=785861734 date='2022-12-06T05:01:43Z' progress=0.980673 cache=571.6MiB(4257910txo)
2023-02-05T11:24:50Z UpdateTip: new best=0000000000000000000115256942046a0068fdfd95634d3d202ea2031cd3909e height=766098 version=0x20000000 log2_work=93.880577 tx=785862715 date='2022-12-06T05:02:48Z' progress=0.980674 cache=571.2MiB(4254643txo)
2023-02-05T11:24:50Z UpdateTip: new best=00000000000000000000fd3a4b1de03f56587af0bc727b1ce321dbf14210bf61 height=766099 version=0x2c83a000 log2_work=93.880589 tx=785864091 date='2022-12-06T05:09:36Z' progress=0.980675 cache=570.9MiB(4252221txo)
2023-02-05T11:24:50Z UpdateTip: new best=000000000000000000033e73f93bb07b5aa55601cde177d0fd169c0f709ef2d3 height=766100 version=0x31fe4004 log2_work=93.880600 tx=785866404 date='2022-12-06T05:30:04Z' progress=0.980680 cache=571.2MiB(4254450txo)
2023-02-05T11:24:51Z UpdateTip: new best=0000000000000000000740f44f91f2fb243bb7c4ff2cfa184355b86188ab44b8 height=766101 version=0x21bdc000 log2_work=93.880612 tx=785867330 date='2022-12-06T05:32:56Z' progress=0.980680 cache=570.8MiB(4251471txo)
2023-02-05T11:24:52Z UpdateTip: new best=000000000000000000072ab660ad9582ca2e9a8d596564e7dcc56fbfeca21b9c height=766102 version=0x2d8b6004 log2_work=93.880623 tx=785868328 date='2022-12-06T05:39:09Z' progress=0.980682 cache=570.8MiB(4251445txo)
2023-02-05T11:24:52Z UpdateTip: new best=000000000000000000080964f43d3bfc6c16945d01df94460ecc7061bdf11bc3 height=766103 version=0x23d38000 log2_work=93.880635 tx=785870009 date='2022-12-06T05:51:43Z' progress=0.980684 cache=571.0MiB(4252757txo)
2023-02-05T11:24:52Z UpdateTip: new best=0000000000000000000696f291b96015510bf4be82d518d20df6fe54cce7f82b height=766104 version=0x25c90000 log2_work=93.880647 tx=785870032 date='2022-12-06T05:51:57Z' progress=0.980684 cache=571.0MiB(4252797txo)
2023-02-05T11:24:52Z UpdateTip: new best=000000000000000000072b3190dc01e0e12a88f55f317106cbee73363ce82b0a height=766105 version=0x20e00000 log2_work=93.880658 tx=785870246 date='2022-12-06T05:53:13Z' progress=0.980685 cache=571.0MiB(4252713txo)
2023-02-05T11:24:52Z UpdateTip: new best=000000000000000000029764f169a4882302cb44034ebe6289ceecf7044ff6f3 height=766106 version=0x20000000 log2_work=93.880670 tx=785871513 date='2022-12-06T06:02:14Z' progress=0.980687 cache=570.7MiB(4250171txo)
2023-02-05T11:24:53Z UpdateTip: new best=000000000000000000058b3a5a1c4b1c7563243bab96b7def82c4e8c66188018 height=766107 version=0x3365e000 log2_work=93.880682 tx=785871916 date='2022-12-06T06:04:10Z' progress=0.980687 cache=570.3MiB(4247372txo)
2023-02-05T11:24:53Z UpdateTip: new best=0000000000000000000011d1411d065c68a240f1268ca925562ce101c49db624 height=766108 version=0x37ffe000 log2_work=93.880693 tx=785874440 date='2022-12-06T06:34:03Z' progress=0.980693 cache=570.7MiB(4250000txo)
2023-02-05T11:24:54Z UpdateTip: new best=00000000000000000001fc1e046eeb695344e959f5447ddd59a75e0793688614 height=766109 version=0x20006000 log2_work=93.880705 tx=785875960 date='2022-12-06T06:34:27Z' progress=0.980694 cache=570.6MiB(4249268txo)
2023-02-05T11:24:54Z UpdateTip: new best=00000000000000000004874d661450ece722eb70dd462a5d2b7ef1e3d2e984cf height=766110 version=0x2b97c004 log2_work=93.880717 tx=785876246 date='2022-12-06T06:35:51Z' progress=0.980694 cache=570.6MiB(4249256txo)
2023-02-05T11:24:54Z UpdateTip: new best=00000000000000000007906a0ba26ba135310b4c6607f5dab4dc3d03729e9993 height=766111 version=0x20800000 log2_work=93.880728 tx=785876580 date='2022-12-06T06:37:19Z' progress=0.980694 cache=570.6MiB(4249243txo)
2023-02-05T11:24:54Z UpdateTip: new best=00000000000000000003ceb522fc5ee56aadd79cc7170999a87598023b9802eb height=766112 version=0x20a00004 log2_work=93.880740 tx=785876635 date='2022-12-06T06:37:40Z' progress=0.980694 cache=570.6MiB(4249399txo)
2023-02-05T11:24:54Z UpdateTip: new best=0000000000000000000735592cff2584d8bbe8c9e26734674fc235ff816dc0c3 height=766113 version=0x37ffe000 log2_work=93.880751 tx=785876963 date='2022-12-06T06:40:02Z' progress=0.980695 cache=570.6MiB(4249451txo)
2023-02-05T11:24:54Z UpdateTip: new best=00000000000000000006ce420831c477f51b67bcd3f6b8d8262380d0ab8f97a9 height=766114 version=0x3010c004 log2_work=93.880763 tx=785877307 date='2022-12-06T06:41:52Z' progress=0.980695 cache=570.6MiB(4249250txo)
